"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"01/04/2025 20:30:00 - 01/04/2025 20:45:00","BZN|HU","0.00","0.00","0.00","3.46"
"01/04/2025 20:45:00 - 01/04/2025 21:00:00","BZN|HU","0.00","0.00","0.00","0.03"
"01/04/2025 21:00:00 - 01/04/2025 21:15:00","BZN|HU","0.00","0.00","0.00","0.01"
"01/04/2025 21:15:00 - 01/04/2025 21:30:00","BZN|HU","0.00","0.00","0.00","0.02"
"01/04/2025 21:30:00 - 01/04/2025 21:45:00","BZN|HU","0.00","0.00","0.00","0.05"
"01/04/2025 21:45:00 - 01/04/2025 22:00:00","BZN|HU","0.00","0.00","0.00","0.08"
"01/04/2025 22:00:00 - 01/04/2025 22:15:00","BZN|HU","0.00","0.00","0.00","0.02"
"01/04/2025 22:15:00 - 01/04/2025 22:30:00","BZN|HU","0.00","0.00","0.00","0.02"
"01/04/2025 22:30:00 - 01/04/2025 22:45:00","BZN|HU","0.00","0.00","0.00","0.02"
"01/04/2025 22:45:00 - 01/04/2025 23:00:00","BZN|HU","0.00","0.00","0.00","0.01"
"01/04/2025 23:00:00 - 01/04/2025 23:15:00","BZN|HU","0.00","0.00","0.00","0.03"
"01/04/2025 23:15:00 - 01/04/2025 23:30:00","BZN|HU","0.00","0.00","0.00","0.01"
"01/04/2025 23:30:00 - 01/04/2025 23:45:00","BZN|HU","0.00","0.00","0.00","0.01"
"01/04/2025 23:45:00 - 02/04/2025 00:00:00","BZN|HU","0.00","0.00","0.00","0.02"
"02/04/2025 00:00:00 - 02/04/2025 00:15:00","BZN|HU","0.00","0.00","0.00","0.03"
"02/04/2025 00:15:00 - 02/04/2025 00:30:00","BZN|HU","0.00","0.00","0.00","0.02"
"02/04/2025 00:30:00 - 02/04/2025 00:45:00","BZN|HU","0.00","0.00","0.00","0.01"
"02/04/2025 00:45:00 - 02/04/2025 01:00:00","BZN|HU","0.00","0.00","0.00","0.03"
"02/04/2025 01:00:00 - 02/04/2025 01:15:00","BZN|HU","0.00","0.00","0.00","0.02"
"02/04/2025 01:15:00 - 02/04/2025 01:30:00","BZN|HU","0.00","0.00","0.00","0.01"
"02/04/2025 01:30:00 - 02/04/2025 01:45:00","BZN|HU","0.00","0.00","0.00","0.02"
"02/04/2025 01:45:00 - 02/04/2025 02:00:00","BZN|HU","0.00","0.00","0.00","0.03"
"02/04/2025 02:00:00 - 02/04/2025 02:15:00","BZN|HU","0.00","0.00","0.00","0.03"
"02/04/2025 02:15:00 - 02/04/2025 02:30:00","BZN|HU","0.00","0.00","0.00","0.03"
"02/04/2025 02:30:00 - 02/04/2025 02:45:00","BZN|HU","0.00","0.00","0.00","0.03"
"02/04/2025 02:45:00 - 02/04/2025 03:00:00","BZN|HU","0.00","0.00","0.00","0.03"
"02/04/2025 03:00:00 - 02/04/2025 03:15:00","BZN|HU","0.00","0.00","0.00","0.01"
"02/04/2025 03:15:00 - 02/04/2025 03:30:00","BZN|HU","0.00","0.00","0.00","0.01"
"02/04/2025 03:30:00 - 02/04/2025 03:45:00","BZN|HU","0.00","0.00","0.00","0.01"
"02/04/2025 03:45:00 - 02/04/2025 04:00:00","BZN|HU","0.00","0.00","0.00","0.02"
"02/04/2025 04:00:00 - 02/04/2025 04:15:00","BZN|HU","0.00","0.00","0.00","0.01"
"02/04/2025 04:15:00 - 02/04/2025 04:30:00","BZN|HU","0.00","0.00","0.00","0.01"
"02/04/2025 04:30:00 - 02/04/2025 04:45:00","BZN|HU","0.00","0.00","0.00","0.02"
"02/04/2025 04:45:00 - 02/04/2025 05:00:00","BZN|HU","0.00","0.00","0.00","0.01"
"02/04/2025 05:00:00 - 02/04/2025 05:15:00","BZN|HU","0.00","0.00","0.00","0.01"
"02/04/2025 05:15:00 - 02/04/2025 05:30:00","BZN|HU","0.00","0.00","0.00","0.02"
"02/04/2025 05:30:00 - 02/04/2025 05:45:00","BZN|HU","0.00","0.00","0.00","0.03"
"02/04/2025 05:45:00 - 02/04/2025 06:00:00","BZN|HU","0.00","0.00","0.00","0.04"
"02/04/2025 06:00:00 - 02/04/2025 06:15:00","BZN|HU","43.82","41.90","41.90","0.73"
"02/04/2025 06:15:00 - 02/04/2025 06:30:00","BZN|HU","92.71","74.88","77.39","17.05"
"02/04/2025 06:30:00 - 02/04/2025 06:45:00","BZN|HU","156.39","129.70","129.82","66.67"
"02/04/2025 06:45:00 - 02/04/2025 07:00:00","BZN|HU","222.57","189.76","189.90","158.46"
"02/04/2025 07:00:00 - 02/04/2025 07:15:00","BZN|HU","296.30","259.57","292.97","307.38"
"02/04/2025 07:15:00 - 02/04/2025 07:30:00","BZN|HU","403.23","359.96","371.62","498.64"
"02/04/2025 07:30:00 - 02/04/2025 07:45:00","BZN|HU","542.57","481.02","481.45","730.25"
"02/04/2025 07:45:00 - 02/04/2025 08:00:00","BZN|HU","717.36","633.12","633.50","985.85"
"02/04/2025 08:00:00 - 02/04/2025 08:15:00","BZN|HU","926.86","812.21","877.66","1234.60"
"02/04/2025 08:15:00 - 02/04/2025 08:30:00","BZN|HU","1124.58","986.05","985.15","1455.40"
"02/04/2025 08:30:00 - 02/04/2025 08:45:00","BZN|HU","1305.77","1144.94","1105.05","1696.12"
"02/04/2025 08:45:00 - 02/04/2025 09:00:00","BZN|HU","1464.36","1290.03","1246.41","1928.18"
"02/04/2025 09:00:00 - 02/04/2025 09:15:00","BZN|HU","1594.35","1414.59","1479.97","2145.38"
"02/04/2025 09:15:00 - 02/04/2025 09:30:00","BZN|HU","1721.21","1529.22","1557.75","2353.68"
"02/04/2025 09:30:00 - 02/04/2025 09:45:00","BZN|HU","1844.31","1591.61","1643.59","2461.64"
"02/04/2025 09:45:00 - 02/04/2025 10:00:00","BZN|HU","1963.40","1686.47","1741.38","2525.60"
"02/04/2025 10:00:00 - 02/04/2025 10:15:00","BZN|HU","2078.48","1770.08","1868.29","2612.68"
"02/04/2025 10:15:00 - 02/04/2025 10:30:00","BZN|HU","2168.26","1835.23","1899.29","2505.01"
"02/04/2025 10:30:00 - 02/04/2025 10:45:00","BZN|HU","2231.95","1925.22","1925.56","2505.05"
"02/04/2025 10:45:00 - 02/04/2025 11:00:00","BZN|HU","2268.97","1944.63","1944.57","2460.39"
"02/04/2025 11:00:00 - 02/04/2025 11:15:00","BZN|HU","2278.89","1942.86","1939.93","2380.37"
"02/04/2025 11:15:00 - 02/04/2025 11:30:00","BZN|HU","2277.88","1932.89","1928.07","2326.35"
"02/04/2025 11:30:00 - 02/04/2025 11:45:00","BZN|HU","2266.25","1912.21","1912.25","2187.24"
"02/04/2025 11:45:00 - 02/04/2025 12:00:00","BZN|HU","2244.37","1885.45","1885.11","2202.58"
"02/04/2025 12:00:00 - 02/04/2025 12:15:00","BZN|HU","2212.70","1851.50","1830.95","2073.17"
"02/04/2025 12:15:00 - 02/04/2025 12:30:00","BZN|HU","2169.55","1811.76","1800.78","1970.66"
"02/04/2025 12:30:00 - 02/04/2025 12:45:00","BZN|HU","2115.92","1764.42","1764.32","1964.80"
"02/04/2025 12:45:00 - 02/04/2025 13:00:00","BZN|HU","2052.87","1714.50","1714.07","1890.32"
"02/04/2025 13:00:00 - 02/04/2025 13:15:00","BZN|HU","1981.44","1661.18","1630.06","1783.60"
"02/04/2025 13:15:00 - 02/04/2025 13:30:00","BZN|HU","1911.73","1601.66","1587.33","1729.62"
"02/04/2025 13:30:00 - 02/04/2025 13:45:00","BZN|HU","1843.76","1533.95","1533.83","1586.13"
"02/04/2025 13:45:00 - 02/04/2025 14:00:00","BZN|HU","1777.34","1461.60","1461.24","1433.60"
"02/04/2025 14:00:00 - 02/04/2025 14:15:00","BZN|HU","1712.14","1383.10","1346.66","1393.42"
"02/04/2025 14:15:00 - 02/04/2025 14:30:00","BZN|HU","1644.66","1305.02","1293.27","1462.28"
"02/04/2025 14:30:00 - 02/04/2025 14:45:00","BZN|HU","1575.06","1226.11","1229.79","1391.14"
"02/04/2025 14:45:00 - 02/04/2025 15:00:00","BZN|HU","1503.59","1149.34","1147.84","1325.82"
"02/04/2025 15:00:00 - 02/04/2025 15:15:00","BZN|HU","1430.63","1074.10","1019.44","1169.18"
"02/04/2025 15:15:00 - 02/04/2025 15:30:00","BZN|HU","1353.22","1003.91","971.32","1083.52"
"02/04/2025 15:30:00 - 02/04/2025 15:45:00","BZN|HU","1271.56","918.38","918.34","995.66"
"02/04/2025 15:45:00 - 02/04/2025 16:00:00","BZN|HU","1185.91","854.06","853.84","992.71"
"02/04/2025 16:00:00 - 02/04/2025 16:15:00","BZN|HU","1096.65","795.56","764.31","877.24"
"02/04/2025 16:15:00 - 02/04/2025 16:30:00","BZN|HU","1002.90","735.04","722.34","768.86"
"02/04/2025 16:30:00 - 02/04/2025 16:45:00","BZN|HU","905.43","670.65","670.74","695.23"
"02/04/2025 16:45:00 - 02/04/2025 17:00:00","BZN|HU","805.35","605.65","605.61","600.95"
"02/04/2025 17:00:00 - 02/04/2025 17:15:00","BZN|HU","704.17","539.78","505.04","483.79"
"02/04/2025 17:15:00 - 02/04/2025 17:30:00","BZN|HU","597.29","466.85","453.62","364.69"
"02/04/2025 17:30:00 - 02/04/2025 17:45:00","BZN|HU","486.64","387.77","388.10","295.41"
"02/04/2025 17:45:00 - 02/04/2025 18:00:00","BZN|HU","375.55","305.81","306.06","232.44"
"02/04/2025 18:00:00 - 02/04/2025 18:15:00","BZN|HU","268.65","224.62","179.12","157.71"
"02/04/2025 18:15:00 - 02/04/2025 18:30:00","BZN|HU","178.18","153.11","137.05","93.99"
"02/04/2025 18:30:00 - 02/04/2025 18:45:00","BZN|HU","108.49","96.09","96.09","49.26"
"02/04/2025 18:45:00 - 02/04/2025 19:00:00","BZN|HU","60.06","54.80","54.80","16.14"
"02/04/2025 19:00:00 - 02/04/2025 19:15:00","BZN|HU","13.77","12.19","5.41","1.72"
"02/04/2025 19:15:00 - 02/04/2025 19:30:00","BZN|HU","0.00","0.00","0.00","0.14"
"02/04/2025 19:30:00 - 02/04/2025 19:45:00","BZN|HU","0.00","0.00","0.00","0.10"
"02/04/2025 19:45:00 - 02/04/2025 20:00:00","BZN|HU","0.00","0.00","0.00","0.09"
"02/04/2025 20:00:00 - 02/04/2025 20:15:00","BZN|HU","0.00","0.00","0.00","0.11"
"02/04/2025 20:15:00 - 02/04/2025 20:30:00","BZN|HU","0.00","0.00","0.00","0.07"
"02/04/2025 20:30:00 - 02/04/2025 20:45:00","BZN|HU","0.00","0.00","0.00","0.04"
"02/04/2025 20:45:00 - 02/04/2025 21:00:00","BZN|HU","0.00","0.00","0.00","0.20"
"02/04/2025 21:00:00 - 02/04/2025 21:15:00","BZN|HU","0.00","0.00","0.00","0.01"
"02/04/2025 21:15:00 - 02/04/2025 21:30:00","BZN|HU","0.00","0.00","0.00","0.02"
"02/04/2025 21:30:00 - 02/04/2025 21:45:00","BZN|HU","0.00","0.00","0.00","0.03"
"02/04/2025 21:45:00 - 02/04/2025 22:00:00","BZN|HU","0.00","0.00","0.00","0.18"
"02/04/2025 22:00:00 - 02/04/2025 22:15:00","BZN|HU","0.00","0.00","0.00","0.05"
"02/04/2025 22:15:00 - 02/04/2025 22:30:00","BZN|HU","0.00","0.00","0.00","0.01"
"02/04/2025 22:30:00 - 02/04/2025 22:45:00","BZN|HU","0.00","0.00","0.00","0.01"
"02/04/2025 22:45:00 - 02/04/2025 23:00:00","BZN|HU","0.00","0.00","0.00","0.04"
"02/04/2025 23:00:00 - 02/04/2025 23:15:00","BZN|HU","0.00","0.00","0.00","0.03"
"02/04/2025 23:15:00 - 02/04/2025 23:30:00","BZN|HU","0.00","0.00","0.00","0.02"
"02/04/2025 23:30:00 - 02/04/2025 23:45:00","BZN|HU","0.00","0.00","0.00","0.02"
"02/04/2025 23:45:00 - 03/04/2025 00:00:00","BZN|HU","0.00","0.00","0.00","0.02"
"03/04/2025 00:00:00 - 03/04/2025 00:15:00","BZN|HU","0.00","0.00","0.00","0.02"
"03/04/2025 00:15:00 - 03/04/2025 00:30:00","BZN|HU","0.00","0.00","0.00","0.03"
"03/04/2025 00:30:00 - 03/04/2025 00:45:00","BZN|HU","0.00","0.00","0.00","0.01"
"03/04/2025 00:45:00 - 03/04/2025 01:00:00","BZN|HU","0.00","0.00","0.00","0.02"
"03/04/2025 01:00:00 - 03/04/2025 01:15:00","BZN|HU","0.00","0.00","0.00","0.02"
"03/04/2025 01:15:00 - 03/04/2025 01:30:00","BZN|HU","0.00","0.00","0.00","0.03"
"03/04/2025 01:30:00 - 03/04/2025 01:45:00","BZN|HU","0.00","0.00","0.00","0.02"
"03/04/2025 01:45:00 - 03/04/2025 02:00:00","BZN|HU","0.00","0.00","0.00","0.05"
"03/04/2025 02:00:00 - 03/04/2025 02:15:00","BZN|HU","0.00","0.00","0.00","0.02"
"03/04/2025 02:15:00 - 03/04/2025 02:30:00","BZN|HU","0.00","0.00","0.00","0.02"
"03/04/2025 02:30:00 - 03/04/2025 02:45:00","BZN|HU","0.00","0.00","0.00","0.01"
"03/04/2025 02:45:00 - 03/04/2025 03:00:00","BZN|HU","0.00","0.00","0.00","0.04"
"03/04/2025 03:00:00 - 03/04/2025 03:15:00","BZN|HU","0.00","0.00","0.00","0.01"
"03/04/2025 03:15:00 - 03/04/2025 03:30:00","BZN|HU","0.00","0.00","0.00","0.02"
"03/04/2025 03:30:00 - 03/04/2025 03:45:00","BZN|HU","0.00","0.00","0.00","0.01"
"03/04/2025 03:45:00 - 03/04/2025 04:00:00","BZN|HU","0.00","0.00","0.00","0.01"
"03/04/2025 04:00:00 - 03/04/2025 04:15:00","BZN|HU","0.00","0.00","0.00","0.11"
"03/04/2025 04:15:00 - 03/04/2025 04:30:00","BZN|HU","0.00","0.00","0.00","0.01"
"03/04/2025 04:30:00 - 03/04/2025 04:45:00","BZN|HU","0.00","0.00","0.00","0.02"
"03/04/2025 04:45:00 - 03/04/2025 05:00:00","BZN|HU","0.00","0.00","0.00","0.01"
"03/04/2025 05:00:00 - 03/04/2025 05:15:00","BZN|HU","0.00","0.00","0.00","0.01"
"03/04/2025 05:15:00 - 03/04/2025 05:30:00","BZN|HU","0.00","0.00","0.00","0.02"
"03/04/2025 05:30:00 - 03/04/2025 05:45:00","BZN|HU","0.00","0.00","0.00","0.03"
"03/04/2025 05:45:00 - 03/04/2025 06:00:00","BZN|HU","0.00","0.00","0.00","0.05"
"03/04/2025 06:00:00 - 03/04/2025 06:15:00","BZN|HU","54.72","51.82","51.82","0.79"
"03/04/2025 06:15:00 - 03/04/2025 06:30:00","BZN|HU","101.21","91.99","97.10","14.26"
"03/04/2025 06:30:00 - 03/04/2025 06:45:00","BZN|HU","181.89","162.13","162.33","56.95"
"03/04/2025 06:45:00 - 03/04/2025 07:00:00","BZN|HU","274.66","236.89","237.16","132.83"
"03/04/2025 07:00:00 - 03/04/2025 07:15:00","BZN|HU","386.85","325.41","367.84","260.89"
"03/04/2025 07:15:00 - 03/04/2025 07:30:00","BZN|HU","542.50","450.76","470.51","440.28"
"03/04/2025 07:30:00 - 03/04/2025 07:45:00","BZN|HU","741.01","614.94","615.14","664.03"
"03/04/2025 07:45:00 - 03/04/2025 08:00:00","BZN|HU","982.61","816.79","817.17","898.32"
"03/04/2025 08:00:00 - 03/04/2025 08:15:00","BZN|HU","1265.61","1056.25","1258.53","1217.95"
"03/04/2025 08:15:00 - 03/04/2025 08:30:00","BZN|HU","1537.63","1286.06","1433.64","1508.96"
"03/04/2025 08:30:00 - 03/04/2025 08:45:00","BZN|HU","1792.51","1504.46","1625.70","1779.56"
"03/04/2025 08:45:00 - 03/04/2025 09:00:00","BZN|HU","2022.55","1700.61","1853.74","2038.78"
"03/04/2025 09:00:00 - 03/04/2025 09:15:00","BZN|HU","2220.17","1869.72","2163.84","2318.50"
"03/04/2025 09:15:00 - 03/04/2025 09:30:00","BZN|HU","2408.82","2024.49","2281.76","2544.16"
"03/04/2025 09:30:00 - 03/04/2025 09:45:00","BZN|HU","2587.01","2413.94","2413.89","2701.06"
"03/04/2025 09:45:00 - 03/04/2025 10:00:00","BZN|HU","2753.77","2563.86","2564.34","2749.83"
"03/04/2025 10:00:00 - 03/04/2025 10:15:00","BZN|HU","2908.50","2688.06","2759.98","2840.48"
"03/04/2025 10:15:00 - 03/04/2025 10:30:00","BZN|HU","3038.20","2787.12","2812.29","2920.99"
"03/04/2025 10:30:00 - 03/04/2025 10:45:00","BZN|HU","3142.17","2862.16","2862.64","2986.17"
"03/04/2025 10:45:00 - 03/04/2025 11:00:00","BZN|HU","3219.91","2911.95","2912.77","3042.11"
"03/04/2025 11:00:00 - 03/04/2025 11:15:00","BZN|HU","3271.06","2942.81","2959.71","3073.65"
"03/04/2025 11:15:00 - 03/04/2025 11:30:00","BZN|HU","3305.95","2957.90","2963.28","3163.88"
"03/04/2025 11:30:00 - 03/04/2025 11:45:00","BZN|HU","3324.69","2963.04","2963.44","3046.58"
"03/04/2025 11:45:00 - 03/04/2025 12:00:00","BZN|HU","3327.47","2956.88","2957.46","2952.90"
"03/04/2025 12:00:00 - 03/04/2025 12:15:00","BZN|HU","3314.58","2941.89","2933.82","2753.90"
"03/04/2025 12:15:00 - 03/04/2025 12:30:00","BZN|HU","3285.11","2920.70","2916.68","2755.92"
"03/04/2025 12:30:00 - 03/04/2025 12:45:00","BZN|HU","3240.09","2892.12","2892.33","2718.00"
"03/04/2025 12:45:00 - 03/04/2025 13:00:00","BZN|HU","3180.71","2855.38","2855.69","2596.75"
"03/04/2025 13:00:00 - 03/04/2025 13:15:00","BZN|HU","3108.04","2811.68","2787.30","2580.17"
"03/04/2025 13:15:00 - 03/04/2025 13:30:00","BZN|HU","3040.52","2758.26","2746.56","2448.17"
"03/04/2025 13:30:00 - 03/04/2025 13:45:00","BZN|HU","2977.82","2692.98","2693.09","2367.81"
"03/04/2025 13:45:00 - 03/04/2025 14:00:00","BZN|HU","2919.34","2618.56","2618.72","2295.66"
"03/04/2025 14:00:00 - 03/04/2025 14:15:00","BZN|HU","2864.26","2532.79","2624.42","2162.88"
"03/04/2025 14:15:00 - 03/04/2025 14:30:00","BZN|HU","2802.59","2447.71","2578.92","2092.96"
"03/04/2025 14:30:00 - 03/04/2025 14:45:00","BZN|HU","2734.13","2354.49","2511.74","2069.65"
"03/04/2025 14:45:00 - 03/04/2025 15:00:00","BZN|HU","2658.79","2255.13","2411.76","1951.45"
"03/04/2025 15:00:00 - 03/04/2025 15:15:00","BZN|HU","2576.68","2145.51","2219.95","2003.35"
"03/04/2025 15:15:00 - 03/04/2025 15:30:00","BZN|HU","2479.12","2030.76","2125.93","2013.13"
"03/04/2025 15:30:00 - 03/04/2025 15:45:00","BZN|HU","2366.25","2013.18","2014.11","2080.15"
"03/04/2025 15:45:00 - 03/04/2025 16:00:00","BZN|HU","2238.41","1871.46","1872.46","1845.55"
"03/04/2025 16:00:00 - 03/04/2025 16:15:00","BZN|HU","2096.20","1730.38","1656.23","1741.90"
"03/04/2025 16:15:00 - 03/04/2025 16:30:00","BZN|HU","1932.09","1579.64","1551.18","1656.53"
"03/04/2025 16:30:00 - 03/04/2025 16:45:00","BZN|HU","1748.76","1420.06","1420.61","1451.71"
"03/04/2025 16:45:00 - 03/04/2025 17:00:00","BZN|HU","1549.48","1254.16","1254.70","1233.49"
"03/04/2025 17:00:00 - 03/04/2025 17:15:00","BZN|HU","1338.34","1084.95","993.40","1084.06"
"03/04/2025 17:15:00 - 03/04/2025 17:30:00","BZN|HU","1118.76","909.43","875.26","942.82"
"03/04/2025 17:30:00 - 03/04/2025 17:45:00","BZN|HU","895.65","731.52","731.86","730.96"
"03/04/2025 17:45:00 - 03/04/2025 18:00:00","BZN|HU","675.55","555.70","555.97","566.78"
"03/04/2025 18:00:00 - 03/04/2025 18:15:00","BZN|HU","466.57","388.86","293.40","385.45"
"03/04/2025 18:15:00 - 03/04/2025 18:30:00","BZN|HU","297.70","252.23","219.04","247.57"
"03/04/2025 18:30:00 - 03/04/2025 18:45:00","BZN|HU","172.84","149.63","149.60","149.78"
"03/04/2025 18:45:00 - 03/04/2025 19:00:00","BZN|HU","90.73","80.56","80.54","71.93"
"03/04/2025 19:00:00 - 03/04/2025 19:15:00","BZN|HU","21.89","19.11","8.45","21.76"
"03/04/2025 19:15:00 - 03/04/2025 19:30:00","BZN|HU","0.00","0.00","0.00","2.86"
"03/04/2025 19:30:00 - 03/04/2025 19:45:00","BZN|HU","0.00","0.00","0.00","0.10"
"03/04/2025 19:45:00 - 03/04/2025 20:00:00","BZN|HU","0.00","0.00","0.00","0.08"
"03/04/2025 20:00:00 - 03/04/2025 20:15:00","BZN|HU","0.00","0.00","0.00","0.10"
"03/04/2025 20:15:00 - 03/04/2025 20:30:00","BZN|HU","0.00","0.00","0.00","0.09"
"03/04/2025 20:30:00 - 03/04/2025 20:45:00","BZN|HU","0.00","0.00","0.00","0.03"
"03/04/2025 20:45:00 - 03/04/2025 21:00:00","BZN|HU","0.00","0.00","0.00","0.01"
"03/04/2025 21:00:00 - 03/04/2025 21:15:00","BZN|HU","0.00","0.00","0.00","0.01"
"03/04/2025 21:15:00 - 03/04/2025 21:30:00","BZN|HU","0.00","0.00","0.00","0.02"
"03/04/2025 21:30:00 - 03/04/2025 21:45:00","BZN|HU","0.00","0.00","0.00","0.02"
"03/04/2025 21:45:00 - 03/04/2025 22:00:00","BZN|HU","0.00","0.00","0.00","0.02"
"03/04/2025 22:00:00 - 03/04/2025 22:15:00","BZN|HU","0.00","0.00","0.00","0.01"
"03/04/2025 22:15:00 - 03/04/2025 22:30:00","BZN|HU","0.00","0.00","0.00","0.01"
"03/04/2025 22:30:00 - 03/04/2025 22:45:00","BZN|HU","0.00","0.00","0.00","0.03"
"03/04/2025 22:45:00 - 03/04/2025 23:00:00","BZN|HU","0.00","0.00","0.00","0.02"
"03/04/2025 23:00:00 - 03/04/2025 23:15:00","BZN|HU","0.00","0.00","0.00","0.02"
"03/04/2025 23:15:00 - 03/04/2025 23:30:00","BZN|HU","0.00","0.00","0.00","0.02"
"03/04/2025 23:30:00 - 03/04/2025 23:45:00","BZN|HU","0.00","0.00","0.00","0.02"
"03/04/2025 23:45:00 - 04/04/2025 00:00:00","BZN|HU","0.00","0.00","0.00","0.02"
"04/04/2025 00:00:00 - 04/04/2025 00:15:00","BZN|HU","0.00","0.00","0.00","0.01"
"04/04/2025 00:15:00 - 04/04/2025 00:30:00","BZN|HU","0.00","0.00","0.00","0.03"
"04/04/2025 00:30:00 - 04/04/2025 00:45:00","BZN|HU","0.00","0.00","0.00","0.02"
"04/04/2025 00:45:00 - 04/04/2025 01:00:00","BZN|HU","0.00","0.00","0.00","0.03"
"04/04/2025 01:00:00 - 04/04/2025 01:15:00","BZN|HU","0.00","0.00","0.00","0.02"
"04/04/2025 01:15:00 - 04/04/2025 01:30:00","BZN|HU","0.00","0.00","0.00","0.02"
"04/04/2025 01:30:00 - 04/04/2025 01:45:00","BZN|HU","0.00","0.00","0.00","0.02"
"04/04/2025 01:45:00 - 04/04/2025 02:00:00","BZN|HU","0.00","0.00","0.00","0.01"
"04/04/2025 02:00:00 - 04/04/2025 02:15:00","BZN|HU","0.00","0.00","0.00","0.01"
"04/04/2025 02:15:00 - 04/04/2025 02:30:00","BZN|HU","0.00","0.00","0.00","0.02"
"04/04/2025 02:30:00 - 04/04/2025 02:45:00","BZN|HU","0.00","0.00","0.00","0.01"
"04/04/2025 02:45:00 - 04/04/2025 03:00:00","BZN|HU","0.00","0.00","0.00","0.02"
"04/04/2025 03:00:00 - 04/04/2025 03:15:00","BZN|HU","0.00","0.00","0.00","0.01"
"04/04/2025 03:15:00 - 04/04/2025 03:30:00","BZN|HU","0.00","0.00","0.00","0.02"
"04/04/2025 03:30:00 - 04/04/2025 03:45:00","BZN|HU","0.00","0.00","0.00","0.02"
"04/04/2025 03:45:00 - 04/04/2025 04:00:00","BZN|HU","0.00","0.00","0.00","0.01"
"04/04/2025 04:00:00 - 04/04/2025 04:15:00","BZN|HU","0.00","0.00","0.00","0.17"
"04/04/2025 04:15:00 - 04/04/2025 04:30:00","BZN|HU","0.00","0.00","0.00","0.01"
"04/04/2025 04:30:00 - 04/04/2025 04:45:00","BZN|HU","0.00","0.00","0.00","0.02"
"04/04/2025 04:45:00 - 04/04/2025 05:00:00","BZN|HU","0.00","0.00","0.00","0.01"
"04/04/2025 05:00:00 - 04/04/2025 05:15:00","BZN|HU","0.00","0.00","0.00","0.06"
"04/04/2025 05:15:00 - 04/04/2025 05:30:00","BZN|HU","0.00","0.00","0.00","0.02"
"04/04/2025 05:30:00 - 04/04/2025 05:45:00","BZN|HU","0.00","0.00","0.00","0.04"
"04/04/2025 05:45:00 - 04/04/2025 06:00:00","BZN|HU","0.00","0.00","0.00","0.08"
"04/04/2025 06:00:00 - 04/04/2025 06:15:00","BZN|HU","87.93","83.00","83.00","4.23"
"04/04/2025 06:15:00 - 04/04/2025 06:30:00","BZN|HU","102.61","98.45","104.24","33.46"
"04/04/2025 06:30:00 - 04/04/2025 06:45:00","BZN|HU","189.93","179.32","179.48","100.76"
"04/04/2025 06:45:00 - 04/04/2025 07:00:00","BZN|HU","287.82","271.71","271.95","219.40"
"04/04/2025 07:00:00 - 04/04/2025 07:15:00","BZN|HU","408.85","386.06","442.09","409.06"
"04/04/2025 07:15:00 - 04/04/2025 07:30:00","BZN|HU","576.36","546.08","570.92","673.59"
"04/04/2025 07:30:00 - 04/04/2025 07:45:00","BZN|HU","790.33","750.06","750.33","956.01"
"04/04/2025 07:45:00 - 04/04/2025 08:00:00","BZN|HU","1050.79","999.89","1000.36","1287.20"
"04/04/2025 08:00:00 - 04/04/2025 08:15:00","BZN|HU","1356.34","1294.10","1385.47","1637.16"
"04/04/2025 08:15:00 - 04/04/2025 08:30:00","BZN|HU","1653.99","1582.92","1564.58","1999.34"
"04/04/2025 08:30:00 - 04/04/2025 08:45:00","BZN|HU","1937.29","1855.52","1765.91","2335.93"
"04/04/2025 08:45:00 - 04/04/2025 09:00:00","BZN|HU","2198.21","2107.63","2007.38","2618.85"
"04/04/2025 09:00:00 - 04/04/2025 09:15:00","BZN|HU","2428.88","2330.72","2347.62","2873.86"
"04/04/2025 09:15:00 - 04/04/2025 09:30:00","BZN|HU","2650.39","2541.20","2474.93","3060.24"
"04/04/2025 09:30:00 - 04/04/2025 09:45:00","BZN|HU","2859.18","2613.00","2616.38","3220.09"
"04/04/2025 09:45:00 - 04/04/2025 10:00:00","BZN|HU","3049.84","2771.43","2775.64","3395.10"
"04/04/2025 10:00:00 - 04/04/2025 10:15:00","BZN|HU","3217.38","2899.29","2978.52","3545.67"
"04/04/2025 10:15:00 - 04/04/2025 10:30:00","BZN|HU","3350.39","3005.71","3030.72","3667.10"
"04/04/2025 10:30:00 - 04/04/2025 10:45:00","BZN|HU","3447.74","3080.06","3081.64","3712.01"
"04/04/2025 10:45:00 - 04/04/2025 11:00:00","BZN|HU","3513.69","3131.15","3133.29","3696.96"
"04/04/2025 11:00:00 - 04/04/2025 11:15:00","BZN|HU","3553.58","3164.96","3186.07","3766.90"
"04/04/2025 11:15:00 - 04/04/2025 11:30:00","BZN|HU","3573.85","3189.24","3193.76","3796.42"
"04/04/2025 11:30:00 - 04/04/2025 11:45:00","BZN|HU","3579.54","3198.50","3200.08","3808.55"
"04/04/2025 11:45:00 - 04/04/2025 12:00:00","BZN|HU","3572.54","3201.68","3203.71","3806.81"
"04/04/2025 12:00:00 - 04/04/2025 12:15:00","BZN|HU","3553.31","3197.75","3199.29","3518.75"
"04/04/2025 12:15:00 - 04/04/2025 12:30:00","BZN|HU","3528.28","3197.19","3194.99","3534.51"
