"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"03/01/2024 11:15 - 03/01/2024 11:30","BZN|HU","5338.98","5375.00"
"03/01/2024 11:30 - 03/01/2024 11:45","BZN|HU","5390.81","5364.00"
"03/01/2024 11:45 - 03/01/2024 12:00","BZN|HU","5355.25","5346.00"
"03/01/2024 12:00 - 03/01/2024 12:15","BZN|HU","5401.12","5323.00"
"03/01/2024 12:15 - 03/01/2024 12:30","BZN|HU","5432.88","5299.00"
"03/01/2024 12:30 - 03/01/2024 12:45","BZN|HU","5494.61","5275.00"
"03/01/2024 12:45 - 03/01/2024 13:00","BZN|HU","5474.80","5252.00"
"03/01/2024 13:00 - 03/01/2024 13:15","BZN|HU","5519.38","5231.00"
"03/01/2024 13:15 - 03/01/2024 13:30","BZN|HU","5517.85","5223.00"
"03/01/2024 13:30 - 03/01/2024 13:45","BZN|HU","5502.98","5230.00"
"03/01/2024 13:45 - 03/01/2024 14:00","BZN|HU","5419.26","5253.00"
"03/01/2024 14:00 - 03/01/2024 14:15","BZN|HU","5500.93","5289.00"
"03/01/2024 14:15 - 03/01/2024 14:30","BZN|HU","5495.25","5332.00"
"03/01/2024 14:30 - 03/01/2024 14:45","BZN|HU","5579.64","5380.00"
"03/01/2024 14:45 - 03/01/2024 15:00","BZN|HU","5583.41","5432.00"
"03/01/2024 15:00 - 03/01/2024 15:15","BZN|HU","5654.83","5489.00"
"03/01/2024 15:15 - 03/01/2024 15:30","BZN|HU","5675.00","5552.00"
"03/01/2024 15:30 - 03/01/2024 15:45","BZN|HU","5748.24","5620.00"
"03/01/2024 15:45 - 03/01/2024 16:00","BZN|HU","5827.03","5695.00"
"03/01/2024 16:00 - 03/01/2024 16:15","BZN|HU","5840.29","5770.00"
"03/01/2024 16:15 - 03/01/2024 16:30","BZN|HU","5977.03","5827.00"
"03/01/2024 16:30 - 03/01/2024 16:45","BZN|HU","6053.70","5861.00"
"03/01/2024 16:45 - 03/01/2024 17:00","BZN|HU","6046.59","5872.00"
"03/01/2024 17:00 - 03/01/2024 17:15","BZN|HU","6053.01","5862.00"
"03/01/2024 17:15 - 03/01/2024 17:30","BZN|HU","6008.52","5846.00"
"03/01/2024 17:30 - 03/01/2024 17:45","BZN|HU","6000.69","5825.00"
"03/01/2024 17:45 - 03/01/2024 18:00","BZN|HU","5974.50","5801.00"
"03/01/2024 18:00 - 03/01/2024 18:15","BZN|HU","5967.76","5774.00"
"03/01/2024 18:15 - 03/01/2024 18:30","BZN|HU","5919.34","5750.00"
"03/01/2024 18:30 - 03/01/2024 18:45","BZN|HU","5931.54","5731.00"
"03/01/2024 18:45 - 03/01/2024 19:00","BZN|HU","5919.70","5717.00"
"03/01/2024 19:00 - 03/01/2024 19:15","BZN|HU","5917.73","5706.00"
"03/01/2024 19:15 - 03/01/2024 19:30","BZN|HU","5861.52","5687.00"
"03/01/2024 19:30 - 03/01/2024 19:45","BZN|HU","5866.06","5660.00"
"03/01/2024 19:45 - 03/01/2024 20:00","BZN|HU","5833.33","5623.00"
"03/01/2024 20:00 - 03/01/2024 20:15","BZN|HU","5766.15","5579.00"
"03/01/2024 20:15 - 03/01/2024 20:30","BZN|HU","5673.59","5532.00"
"03/01/2024 20:30 - 03/01/2024 20:45","BZN|HU","5693.71","5484.00"
"03/01/2024 20:45 - 03/01/2024 21:00","BZN|HU","5646.21","5435.00"
"03/01/2024 21:00 - 03/01/2024 21:15","BZN|HU","5624.86","5384.00"
"03/01/2024 21:15 - 03/01/2024 21:30","BZN|HU","5562.59","5333.00"
"03/01/2024 21:30 - 03/01/2024 21:45","BZN|HU","5498.12","5280.00"
"03/01/2024 21:45 - 03/01/2024 22:00","BZN|HU","5416.48","5227.00"
"03/01/2024 22:00 - 03/01/2024 22:15","BZN|HU","5364.09","5172.00"
"03/01/2024 22:15 - 03/01/2024 22:30","BZN|HU","5302.17","5115.00"
"03/01/2024 22:30 - 03/01/2024 22:45","BZN|HU","5264.40","5057.00"
"03/01/2024 22:45 - 03/01/2024 23:00","BZN|HU","5183.97","4997.00"
"03/01/2024 23:00 - 03/01/2024 23:15","BZN|HU","5090.71","4934.00"
"03/01/2024 23:15 - 03/01/2024 23:30","BZN|HU","4982.58","4866.00"
"03/01/2024 23:30 - 03/01/2024 23:45","BZN|HU","4959.04","4792.00"
"03/01/2024 23:45 - 04/01/2024 00:00","BZN|HU","4892.96","4712.00"
"04/01/2024 00:00 - 04/01/2024 00:15","BZN|HU","4763.94","4600.00"
"04/01/2024 00:15 - 04/01/2024 00:30","BZN|HU","4685.89","4547.00"
"04/01/2024 00:30 - 04/01/2024 00:45","BZN|HU","4644.39","4492.00"
"04/01/2024 00:45 - 04/01/2024 01:00","BZN|HU","4593.40","4436.00"
"04/01/2024 01:00 - 04/01/2024 01:15","BZN|HU","4520.08","4379.00"
"04/01/2024 01:15 - 04/01/2024 01:30","BZN|HU","4458.22","4322.00"
"04/01/2024 01:30 - 04/01/2024 01:45","BZN|HU","4420.54","4267.00"
"04/01/2024 01:45 - 04/01/2024 02:00","BZN|HU","4357.68","4214.00"
"04/01/2024 02:00 - 04/01/2024 02:15","BZN|HU","4303.83","4164.00"
"04/01/2024 02:15 - 04/01/2024 02:30","BZN|HU","4268.81","4121.00"
"04/01/2024 02:30 - 04/01/2024 02:45","BZN|HU","4234.20","4085.00"
"04/01/2024 02:45 - 04/01/2024 03:00","BZN|HU","4208.88","4059.00"
"04/01/2024 03:00 - 04/01/2024 03:15","BZN|HU","4190.81","4040.00"
"04/01/2024 03:15 - 04/01/2024 03:30","BZN|HU","4186.96","4034.00"
"04/01/2024 03:30 - 04/01/2024 03:45","BZN|HU","4189.43","4041.00"
"04/01/2024 03:45 - 04/01/2024 04:00","BZN|HU","4205.46","4060.00"
"04/01/2024 04:00 - 04/01/2024 04:15","BZN|HU","4247.11","4091.00"
"04/01/2024 04:15 - 04/01/2024 04:30","BZN|HU","4276.76","4130.00"
"04/01/2024 04:30 - 04/01/2024 04:45","BZN|HU","4358.55","4175.00"
"04/01/2024 04:45 - 04/01/2024 05:00","BZN|HU","4439.41","4228.00"
"04/01/2024 05:00 - 04/01/2024 05:15","BZN|HU","4516.60","4293.00"
"04/01/2024 05:15 - 04/01/2024 05:30","BZN|HU","4590.21","4390.00"
"04/01/2024 05:30 - 04/01/2024 05:45","BZN|HU","4681.32","4525.00"
"04/01/2024 05:45 - 04/01/2024 06:00","BZN|HU","4782.69","4697.00"
