"MTU (CET/CEST)","Area","Generation Forecast (MW)","Actual Generation (MW)","Scheduled Consumption (MW)"
"03/01/2025 05:30:00 - 03/01/2025 05:45:00","BZN|HU","2908.33","2945.64"," "
"03/01/2025 05:45:00 - 03/01/2025 06:00:00","BZN|HU","2916.82","2963.36"," "
"03/01/2025 06:00:00 - 03/01/2025 06:15:00","BZN|HU","2922.52","2898.47"," "
"03/01/2025 06:15:00 - 03/01/2025 06:30:00","BZN|HU","2924.17","2915.00"," "
"03/01/2025 06:30:00 - 03/01/2025 06:45:00","BZN|HU","2922.42","2937.72"," "
"03/01/2025 06:45:00 - 03/01/2025 07:00:00","BZN|HU","2922.10","2965.77"," "
"03/01/2025 07:00:00 - 03/01/2025 07:15:00","BZN|HU","3052.32","2985.44"," "
"03/01/2025 07:15:00 - 03/01/2025 07:30:00","BZN|HU","3050.42","2985.17"," "
"03/01/2025 07:30:00 - 03/01/2025 07:45:00","BZN|HU","3056.30","3025.07"," "
"03/01/2025 07:45:00 - 03/01/2025 08:00:00","BZN|HU","3068.61","3118.89"," "
"03/01/2025 08:00:00 - 03/01/2025 08:15:00","BZN|HU","3264.73","3178.81"," "
"03/01/2025 08:15:00 - 03/01/2025 08:30:00","BZN|HU","3295.48","3342.08"," "
"03/01/2025 08:30:00 - 03/01/2025 08:45:00","BZN|HU","3347.73","3404.88"," "
"03/01/2025 08:45:00 - 03/01/2025 09:00:00","BZN|HU","3412.98","3455.69"," "
"03/01/2025 09:00:00 - 03/01/2025 09:15:00","BZN|HU","3614.96","3590.37"," "
"03/01/2025 09:15:00 - 03/01/2025 09:30:00","BZN|HU","3699.51","3629.06"," "
"03/01/2025 09:30:00 - 03/01/2025 09:45:00","BZN|HU","3731.47","3714.04"," "
"03/01/2025 09:45:00 - 03/01/2025 10:00:00","BZN|HU","3816.66","3787.94"," "
"03/01/2025 10:00:00 - 03/01/2025 10:15:00","BZN|HU","3832.08","3821.33"," "
"03/01/2025 10:15:00 - 03/01/2025 10:30:00","BZN|HU","3890.02","3868.82"," "
"03/01/2025 10:30:00 - 03/01/2025 10:45:00","BZN|HU","3953.66","3882.03"," "
"03/01/2025 10:45:00 - 03/01/2025 11:00:00","BZN|HU","3979.25","3900.47"," "
"03/01/2025 11:00:00 - 03/01/2025 11:15:00","BZN|HU","3969.71","4047.35"," "
"03/01/2025 11:15:00 - 03/01/2025 11:30:00","BZN|HU","3974.19","4163.40"," "
"03/01/2025 11:30:00 - 03/01/2025 11:45:00","BZN|HU","3994.21","4149.17"," "
"03/01/2025 11:45:00 - 03/01/2025 12:00:00","BZN|HU","4040.43","4215.81"," "
"03/01/2025 12:00:00 - 03/01/2025 12:15:00","BZN|HU","4147.17","4438.28"," "
"03/01/2025 12:15:00 - 03/01/2025 12:30:00","BZN|HU","4187.50","4444.07"," "
"03/01/2025 12:30:00 - 03/01/2025 12:45:00","BZN|HU","4201.71","4555.93"," "
"03/01/2025 12:45:00 - 03/01/2025 13:00:00","BZN|HU","4233.44","4645.95"," "
"03/01/2025 13:00:00 - 03/01/2025 13:15:00","BZN|HU","4270.02","4458.16"," "
"03/01/2025 13:15:00 - 03/01/2025 13:30:00","BZN|HU","4245.20","4399.54"," "
"03/01/2025 13:30:00 - 03/01/2025 13:45:00","BZN|HU","4219.54","4331.37"," "
