"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"02/01/2026 04:45:00 - 02/01/2026 05:00:00","BZN|HR","Without Sequence","28.50","",""
"02/01/2026 05:00:00 - 02/01/2026 05:15:00","BZN|HR","Without Sequence","27.87","",""
"02/01/2026 05:15:00 - 02/01/2026 05:30:00","BZN|HR","Without Sequence","63.70","",""
"02/01/2026 05:30:00 - 02/01/2026 05:45:00","BZN|HR","Without Sequence","67.26","",""
"02/01/2026 05:45:00 - 02/01/2026 06:00:00","BZN|HR","Without Sequence","98.17","",""
"02/01/2026 06:00:00 - 02/01/2026 06:15:00","BZN|HR","Without Sequence","18.19","",""
"02/01/2026 06:15:00 - 02/01/2026 06:30:00","BZN|HR","Without Sequence","75.98","",""
"02/01/2026 06:30:00 - 02/01/2026 06:45:00","BZN|HR","Without Sequence","94.45","",""
"02/01/2026 06:45:00 - 02/01/2026 07:00:00","BZN|HR","Without Sequence","114.01","",""
"02/01/2026 07:00:00 - 02/01/2026 07:15:00","BZN|HR","Without Sequence","87.41","",""
"02/01/2026 07:15:00 - 02/01/2026 07:30:00","BZN|HR","Without Sequence","101.56","",""
"02/01/2026 07:30:00 - 02/01/2026 07:45:00","BZN|HR","Without Sequence","104.18","",""
"02/01/2026 07:45:00 - 02/01/2026 08:00:00","BZN|HR","Without Sequence","103.47","",""
"02/01/2026 08:00:00 - 02/01/2026 08:15:00","BZN|HR","Without Sequence","97.62","",""
"02/01/2026 08:15:00 - 02/01/2026 08:30:00","BZN|HR","Without Sequence","97.81","",""
"02/01/2026 08:30:00 - 02/01/2026 08:45:00","BZN|HR","Without Sequence","97.75","",""
"02/01/2026 08:45:00 - 02/01/2026 09:00:00","BZN|HR","Without Sequence","87.22","",""
"02/01/2026 09:00:00 - 02/01/2026 09:15:00","BZN|HR","Without Sequence","100.59","",""
"02/01/2026 09:15:00 - 02/01/2026 09:30:00","BZN|HR","Without Sequence","95.02","",""
"02/01/2026 09:30:00 - 02/01/2026 09:45:00","BZN|HR","Without Sequence","86.56","",""
"02/01/2026 09:45:00 - 02/01/2026 10:00:00","BZN|HR","Without Sequence","81.03","",""
"02/01/2026 10:00:00 - 02/01/2026 10:15:00","BZN|HR","Without Sequence","94.19","",""
"02/01/2026 10:15:00 - 02/01/2026 10:30:00","BZN|HR","Without Sequence","86.14","",""
"02/01/2026 10:30:00 - 02/01/2026 10:45:00","BZN|HR","Without Sequence","81.69","",""
"02/01/2026 10:45:00 - 02/01/2026 11:00:00","BZN|HR","Without Sequence","79.60","",""
"02/01/2026 11:00:00 - 02/01/2026 11:15:00","BZN|HR","Without Sequence","87.88","",""
"02/01/2026 11:15:00 - 02/01/2026 11:30:00","BZN|HR","Without Sequence","84.86","",""
"02/01/2026 11:30:00 - 02/01/2026 11:45:00","BZN|HR","Without Sequence","82.69","",""
"02/01/2026 11:45:00 - 02/01/2026 12:00:00","BZN|HR","Without Sequence","80.82","",""
"02/01/2026 12:00:00 - 02/01/2026 12:15:00","BZN|HR","Without Sequence","80.85","",""
"02/01/2026 12:15:00 - 02/01/2026 12:30:00","BZN|HR","Without Sequence","80.16","",""
"02/01/2026 12:30:00 - 02/01/2026 12:45:00","BZN|HR","Without Sequence","80.13","",""
"02/01/2026 12:45:00 - 02/01/2026 13:00:00","BZN|HR","Without Sequence","80.13","",""
"02/01/2026 13:00:00 - 02/01/2026 13:15:00","BZN|HR","Without Sequence","77.80","",""
"02/01/2026 13:15:00 - 02/01/2026 13:30:00","BZN|HR","Without Sequence","80.09","",""
"02/01/2026 13:30:00 - 02/01/2026 13:45:00","BZN|HR","Without Sequence","82.70","",""
"02/01/2026 13:45:00 - 02/01/2026 14:00:00","BZN|HR","Without Sequence","100.84","",""
"02/01/2026 14:00:00 - 02/01/2026 14:15:00","BZN|HR","Without Sequence","80.64","",""
"02/01/2026 14:15:00 - 02/01/2026 14:30:00","BZN|HR","Without Sequence","84.66","",""
"02/01/2026 14:30:00 - 02/01/2026 14:45:00","BZN|HR","Without Sequence","97.07","",""
"02/01/2026 14:45:00 - 02/01/2026 15:00:00","BZN|HR","Without Sequence","103.96","",""
"02/01/2026 15:00:00 - 02/01/2026 15:15:00","BZN|HR","Without Sequence","90.52","",""
"02/01/2026 15:15:00 - 02/01/2026 15:30:00","BZN|HR","Without Sequence","97.50","",""
"02/01/2026 15:30:00 - 02/01/2026 15:45:00","BZN|HR","Without Sequence","109.21","",""
"02/01/2026 15:45:00 - 02/01/2026 16:00:00","BZN|HR","Without Sequence","120.72","",""
"02/01/2026 16:00:00 - 02/01/2026 16:15:00","BZN|HR","Without Sequence","105.45","",""
"02/01/2026 16:15:00 - 02/01/2026 16:30:00","BZN|HR","Without Sequence","117.03","",""
"02/01/2026 16:30:00 - 02/01/2026 16:45:00","BZN|HR","Without Sequence","115.76","",""
"02/01/2026 16:45:00 - 02/01/2026 17:00:00","BZN|HR","Without Sequence","116.16","",""
"02/01/2026 17:00:00 - 02/01/2026 17:15:00","BZN|HR","Without Sequence","121.56","",""
"02/01/2026 17:15:00 - 02/01/2026 17:30:00","BZN|HR","Without Sequence","115.11","",""
"02/01/2026 17:30:00 - 02/01/2026 17:45:00","BZN|HR","Without Sequence","114.03","",""
"02/01/2026 17:45:00 - 02/01/2026 18:00:00","BZN|HR","Without Sequence","114.00","",""
"02/01/2026 18:00:00 - 02/01/2026 18:15:00","BZN|HR","Without Sequence","114.93","",""
