"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"02/01/2024 08:00:00 - 02/01/2024 08:15:00","BZN|HU","61.67","66.97","92.08","76.35"
"02/01/2024 08:15:00 - 02/01/2024 08:30:00","BZN|HU","66.73","74.18","87.27","63.14"
"02/01/2024 08:30:00 - 02/01/2024 08:45:00","BZN|HU","71.79","85.86","93.07","67.49"
"02/01/2024 08:45:00 - 02/01/2024 09:00:00","BZN|HU","76.84","105.30","98.88","73.60"
"02/01/2024 09:00:00 - 02/01/2024 09:15:00","BZN|HU","80.28","107.34","101.79","83.88"
"02/01/2024 09:15:00 - 02/01/2024 09:30:00","BZN|HU","82.09","106.96","76.46","89.13"
"02/01/2024 09:30:00 - 02/01/2024 09:45:00","BZN|HU","83.90","106.86","79.96","109.65"
"02/01/2024 09:45:00 - 02/01/2024 10:00:00","BZN|HU","85.71","101.81","83.46","132.64"
"02/01/2024 10:00:00 - 02/01/2024 10:15:00","BZN|HU","87.27","101.47","85.60","122.96"
"02/01/2024 10:15:00 - 02/01/2024 10:30:00","BZN|HU","88.58","100.76","87.94","111.78"
"02/01/2024 10:30:00 - 02/01/2024 10:45:00","BZN|HU","89.89","100.06","88.76","119.28"
"02/01/2024 10:45:00 - 02/01/2024 11:00:00","BZN|HU","91.20","87.96","89.59","120.35"
"02/01/2024 11:00:00 - 02/01/2024 11:15:00","BZN|HU","91.79","90.57","92.02","107.18"
"02/01/2024 11:15:00 - 02/01/2024 11:30:00","BZN|HU","91.66","94.99","115.58","98.94"
"02/01/2024 11:30:00 - 02/01/2024 11:45:00","BZN|HU","91.53","99.41","117.99","106.20"
"02/01/2024 11:45:00 - 02/01/2024 12:00:00","BZN|HU","91.40","104.09","124.09","99.63"
"02/01/2024 12:00:00 - 02/01/2024 12:15:00","BZN|HU","92.95","109.46","127.71","88.18"
"02/01/2024 12:15:00 - 02/01/2024 12:30:00","BZN|HU","96.20","116.16","113.97","81.03"
"02/01/2024 12:30:00 - 02/01/2024 12:45:00","BZN|HU","99.44","122.87","119.48","78.95"
"02/01/2024 12:45:00 - 02/01/2024 13:00:00","BZN|HU","102.68","138.42","125.82","79.39"
"02/01/2024 13:00:00 - 02/01/2024 13:15:00","BZN|HU","108.14","142.10","129.40","87.64"
"02/01/2024 13:15:00 - 02/01/2024 13:30:00","BZN|HU","115.82","141.24","94.14","99.33"
"02/01/2024 13:30:00 - 02/01/2024 13:45:00","BZN|HU","123.50","142.76","100.83","118.29"
"02/01/2024 13:45:00 - 02/01/2024 14:00:00","BZN|HU","131.18","136.01","107.53","122.11"
"02/01/2024 14:00:00 - 02/01/2024 14:15:00","BZN|HU","135.52","136.81","112.04","131.22"
"02/01/2024 14:15:00 - 02/01/2024 14:30:00","BZN|HU","136.54","137.55","113.14","141.85"
"02/01/2024 14:30:00 - 02/01/2024 14:45:00","BZN|HU","137.56","136.53","115.79","151.74"
"02/01/2024 14:45:00 - 02/01/2024 15:00:00","BZN|HU","138.58","119.41","118.44","167.56"
"02/01/2024 15:00:00 - 02/01/2024 15:15:00","BZN|HU","137.62","120.05","119.03","154.09"
"02/01/2024 15:15:00 - 02/01/2024 15:30:00","BZN|HU","134.66","118.89","141.44","130.75"
"02/01/2024 15:30:00 - 02/01/2024 15:45:00","BZN|HU","131.70","117.66","137.40","133.62"
"02/01/2024 15:45:00 - 02/01/2024 16:00:00","BZN|HU","128.75","114.63","133.35","132.37"
"02/01/2024 16:00:00 - 02/01/2024 16:15:00","BZN|HU","126.06","113.58","130.08","124.95"
"02/01/2024 16:15:00 - 02/01/2024 16:30:00","BZN|HU","123.65","112.95","123.69","112.04"
"02/01/2024 16:30:00 - 02/01/2024 16:45:00","BZN|HU","121.24","112.32","122.56","100.79"
"02/01/2024 16:45:00 - 02/01/2024 17:00:00","BZN|HU","118.82","122.61","121.95","86.65"
"02/01/2024 17:00:00 - 02/01/2024 17:15:00","BZN|HU","116.57","119.95","120.39","75.09"
"02/01/2024 17:15:00 - 02/01/2024 17:30:00","BZN|HU","114.46","117.12","88.82","84.44"
