"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"02/01/2024 09:00:00 - 02/01/2024 09:15:00","BZN|HR","82.22","80.92","78.42","75.60"
"02/01/2024 09:15:00 - 02/01/2024 09:30:00","BZN|HR","82.22","80.92","78.42","93.60"
"02/01/2024 09:30:00 - 02/01/2024 09:45:00","BZN|HR","82.22","80.92","78.42","105.20"
"02/01/2024 09:45:00 - 02/01/2024 10:00:00","BZN|HR","82.22","80.92","78.42","128.00"
"02/01/2024 10:00:00 - 02/01/2024 10:15:00","BZN|HR","108.19","106.60","112.39","135.20"
"02/01/2024 10:15:00 - 02/01/2024 10:30:00","BZN|HR","108.19","106.60","112.39","127.60"
"02/01/2024 10:30:00 - 02/01/2024 10:45:00","BZN|HR","108.19","106.60","112.39","134.00"
"02/01/2024 10:45:00 - 02/01/2024 11:00:00","BZN|HR","108.19","106.60","112.39","144.40"
"02/01/2024 11:00:00 - 02/01/2024 11:15:00","BZN|HR","133.03","131.43","137.53","155.20"
"02/01/2024 11:15:00 - 02/01/2024 11:30:00","BZN|HR","133.03","131.43","137.53","161.20"
"02/01/2024 11:30:00 - 02/01/2024 11:45:00","BZN|HR","133.03","131.43","137.53","165.20"
"02/01/2024 11:45:00 - 02/01/2024 12:00:00","BZN|HR","133.03","131.43","137.53","173.60"
"02/01/2024 12:00:00 - 02/01/2024 12:15:00","BZN|HR","172.26","171.55","168.46","176.80"
"02/01/2024 12:15:00 - 02/01/2024 12:30:00","BZN|HR","172.26","171.55","168.46","176.40"
"02/01/2024 12:30:00 - 02/01/2024 12:45:00","BZN|HR","172.26","171.55","168.46","181.60"
"02/01/2024 12:45:00 - 02/01/2024 13:00:00","BZN|HR","172.26","171.55","168.46","169.20"
"02/01/2024 13:00:00 - 02/01/2024 13:15:00","BZN|HR","201.74","201.94","196.84","172.00"
"02/01/2024 13:15:00 - 02/01/2024 13:30:00","BZN|HR","201.74","201.94","196.84","170.00"
"02/01/2024 13:30:00 - 02/01/2024 13:45:00","BZN|HR","201.74","201.94","196.84","186.80"
"02/01/2024 13:45:00 - 02/01/2024 14:00:00","BZN|HR","201.74","201.94","196.84","194.40"
"02/01/2024 14:00:00 - 02/01/2024 14:15:00","BZN|HR","220.96","221.06","216.86","200.00"
"02/01/2024 14:15:00 - 02/01/2024 14:30:00","BZN|HR","220.96","221.06","216.86","220.00"
"02/01/2024 14:30:00 - 02/01/2024 14:45:00","BZN|HR","220.96","221.06","216.86","236.40"
"02/01/2024 14:45:00 - 02/01/2024 15:00:00","BZN|HR","220.96","221.06","216.86","236.40"
"02/01/2024 15:00:00 - 02/01/2024 15:15:00","BZN|HR","228.45","227.85","215.25","220.40"
"02/01/2024 15:15:00 - 02/01/2024 15:30:00","BZN|HR","228.45","227.85","215.25","209.20"
"02/01/2024 15:30:00 - 02/01/2024 15:45:00","BZN|HR","228.45","227.85","215.25","208.80"
"02/01/2024 15:45:00 - 02/01/2024 16:00:00","BZN|HR","228.45","227.85","215.25","226.40"
"02/01/2024 16:00:00 - 02/01/2024 16:15:00","BZN|HR","222.64","221.04","215.84","243.20"
"02/01/2024 16:15:00 - 02/01/2024 16:30:00","BZN|HR","222.64","221.04","215.84","264.40"
"02/01/2024 16:30:00 - 02/01/2024 16:45:00","BZN|HR","222.64","221.04","215.84","270.00"
"02/01/2024 16:45:00 - 02/01/2024 17:00:00","BZN|HR","222.64","221.04","215.84","275.20"
"02/01/2024 17:00:00 - 02/01/2024 17:15:00","BZN|HR","231.03","227.83","232.83","278.80"
"02/01/2024 17:15:00 - 02/01/2024 17:30:00","BZN|HR","231.03","227.83","232.83","281.60"
"02/01/2024 17:30:00 - 02/01/2024 17:45:00","BZN|HR","231.03","227.83","232.83","269.20"
"02/01/2024 17:45:00 - 02/01/2024 18:00:00","BZN|HR","231.03","227.83","232.83","264.40"
"02/01/2024 18:00:00 - 02/01/2024 18:15:00","BZN|HR","252.27","249.17","258.17","269.20"
"02/01/2024 18:15:00 - 02/01/2024 18:30:00","BZN|HR","252.27","249.17","258.17","289.20"
"02/01/2024 18:30:00 - 02/01/2024 18:45:00","BZN|HR","252.27","249.17","258.17","307.60"
"02/01/2024 18:45:00 - 02/01/2024 19:00:00","BZN|HR","252.27","249.17","258.17","330.00"
"02/01/2024 19:00:00 - 02/01/2024 19:15:00","BZN|HR","315.56","311.56","323.96","366.80"
"02/01/2024 19:15:00 - 02/01/2024 19:30:00","BZN|HR","315.56","311.56","323.96","377.20"
"02/01/2024 19:30:00 - 02/01/2024 19:45:00","BZN|HR","315.56","311.56","323.96","388.00"
"02/01/2024 19:45:00 - 02/01/2024 20:00:00","BZN|HR","315.56","311.56","323.96","416.00"
"02/01/2024 20:00:00 - 02/01/2024 20:15:00","BZN|HR","371.38","367.08","373.58","439.60"
"02/01/2024 20:15:00 - 02/01/2024 20:30:00","BZN|HR","371.38","367.08","373.58","474.80"
"02/01/2024 20:30:00 - 02/01/2024 20:45:00","BZN|HR","371.38","367.08","373.58","493.20"
"02/01/2024 20:45:00 - 02/01/2024 21:00:00","BZN|HR","371.38","367.08","373.58","533.20"
"02/01/2024 21:00:00 - 02/01/2024 21:15:00","BZN|HR","428.77","425.57","450.17","579.20"
"02/01/2024 21:15:00 - 02/01/2024 21:30:00","BZN|HR","428.77","425.57","450.17","600.40"
"02/01/2024 21:30:00 - 02/01/2024 21:45:00","BZN|HR","428.77","425.57","450.17","608.80"
"02/01/2024 21:45:00 - 02/01/2024 22:00:00","BZN|HR","428.77","425.57","450.17","605.60"
"02/01/2024 22:00:00 - 02/01/2024 22:15:00","BZN|HR","478.51","444.51","477.21","617.20"
"02/01/2024 22:15:00 - 02/01/2024 22:30:00","BZN|HR","478.51","444.51","477.21","626.40"
"02/01/2024 22:30:00 - 02/01/2024 22:45:00","BZN|HR","478.51","444.51","477.21","648.80"
"02/01/2024 22:45:00 - 02/01/2024 23:00:00","BZN|HR","478.51","444.51","477.21","634.00"
"02/01/2024 23:00:00 - 02/01/2024 23:15:00","BZN|HR","487.85","488.05","529.55","598.80"
"02/01/2024 23:15:00 - 02/01/2024 23:30:00","BZN|HR","487.85","488.05","529.55","576.80"
"02/01/2024 23:30:00 - 02/01/2024 23:45:00","BZN|HR","487.85","488.05","529.55","593.20"
"02/01/2024 23:45:00 - 03/01/2024 00:00:00","BZN|HR","487.85","488.05","529.55","586.00"
"03/01/2024 00:00:00 - 03/01/2024 00:15:00","BZN|HR","526.09","553.19","551.39","598.80"
"03/01/2024 00:15:00 - 03/01/2024 00:30:00","BZN|HR","526.09","553.19","551.39","590.40"
"03/01/2024 00:30:00 - 03/01/2024 00:45:00","BZN|HR","526.09","553.19","551.39","605.60"
"03/01/2024 00:45:00 - 03/01/2024 01:00:00","BZN|HR","526.09","553.19","551.39","633.60"
"03/01/2024 01:00:00 - 03/01/2024 01:15:00","BZN|HR","514.30","548.20","546.80","646.80"
"03/01/2024 01:15:00 - 03/01/2024 01:30:00","BZN|HR","514.30","548.20","546.80","644.40"
"03/01/2024 01:30:00 - 03/01/2024 01:45:00","BZN|HR","514.30","548.20","546.80","667.20"
"03/01/2024 01:45:00 - 03/01/2024 02:00:00","BZN|HR","514.30","548.20","546.80","637.60"
"03/01/2024 02:00:00 - 03/01/2024 02:15:00","BZN|HR","513.89","556.49","557.59","565.20"
"03/01/2024 02:15:00 - 03/01/2024 02:30:00","BZN|HR","513.89","556.49","557.59","553.20"
"03/01/2024 02:30:00 - 03/01/2024 02:45:00","BZN|HR","513.89","556.49","557.59","572.00"
"03/01/2024 02:45:00 - 03/01/2024 03:00:00","BZN|HR","513.89","556.49","557.59","546.40"
"03/01/2024 03:00:00 - 03/01/2024 03:15:00","BZN|HR","508.85","531.95","532.55","520.00"
"03/01/2024 03:15:00 - 03/01/2024 03:30:00","BZN|HR","508.85","531.95","532.55","508.40"
"03/01/2024 03:30:00 - 03/01/2024 03:45:00","BZN|HR","508.85","531.95","532.55","504.80"
"03/01/2024 03:45:00 - 03/01/2024 04:00:00","BZN|HR","508.85","531.95","532.55","504.80"
"03/01/2024 04:00:00 - 03/01/2024 04:15:00","BZN|HR","491.55","485.85","485.85","504.40"
"03/01/2024 04:15:00 - 03/01/2024 04:30:00","BZN|HR","491.55","485.85","485.85","549.20"
"03/01/2024 04:30:00 - 03/01/2024 04:45:00","BZN|HR","491.55","485.85","485.85","544.80"
"03/01/2024 04:45:00 - 03/01/2024 05:00:00","BZN|HR","491.55","485.85","485.85","474.40"
"03/01/2024 05:00:00 - 03/01/2024 05:15:00","BZN|HR","473.39","467.79","467.79","465.20"
"03/01/2024 05:15:00 - 03/01/2024 05:30:00","BZN|HR","473.39","467.79","467.79","486.00"
"03/01/2024 05:30:00 - 03/01/2024 05:45:00","BZN|HR","473.39","467.79","467.79","448.40"
"03/01/2024 05:45:00 - 03/01/2024 06:00:00","BZN|HR","473.39","467.79","467.79","391.20"
"03/01/2024 06:00:00 - 03/01/2024 06:15:00","BZN|HR","465.54","462.34","463.64","336.00"
"03/01/2024 06:15:00 - 03/01/2024 06:30:00","BZN|HR","465.54","462.34","463.64","340.00"
"03/01/2024 06:30:00 - 03/01/2024 06:45:00","BZN|HR","465.54","462.34","463.64","360.40"
"03/01/2024 06:45:00 - 03/01/2024 07:00:00","BZN|HR","465.54","462.34","463.64","374.80"
"03/01/2024 07:00:00 - 03/01/2024 07:15:00","BZN|HR","467.02","461.42","461.42","363.60"
"03/01/2024 07:15:00 - 03/01/2024 07:30:00","BZN|HR","467.02","461.42","461.42","378.80"
"03/01/2024 07:30:00 - 03/01/2024 07:45:00","BZN|HR","467.02","461.42","461.42","395.20"
"03/01/2024 07:45:00 - 03/01/2024 08:00:00","BZN|HR","467.02","461.42","461.42","396.80"
"03/01/2024 08:00:00 - 03/01/2024 08:15:00","BZN|HR","451.06","444.96","443.66","390.80"
"03/01/2024 08:15:00 - 03/01/2024 08:30:00","BZN|HR","451.06","444.96","443.66","389.20"
"03/01/2024 08:30:00 - 03/01/2024 08:45:00","BZN|HR","451.06","444.96","443.66","386.40"
"03/01/2024 08:45:00 - 03/01/2024 09:00:00","BZN|HR","451.06","444.96","443.66","376.40"
"03/01/2024 09:00:00 - 03/01/2024 09:15:00","BZN|HR","445.94","445.94","440.64","372.00"
"03/01/2024 09:15:00 - 03/01/2024 09:30:00","BZN|HR","445.94","445.94","440.64","373.60"
"03/01/2024 09:30:00 - 03/01/2024 09:45:00","BZN|HR","445.94","445.94","440.64","390.40"
"03/01/2024 09:45:00 - 03/01/2024 10:00:00","BZN|HR","445.94","445.94","440.64","389.20"
"03/01/2024 10:00:00 - 03/01/2024 10:15:00","BZN|HR","431.85","431.35","426.15","382.80"
"03/01/2024 10:15:00 - 03/01/2024 10:30:00","BZN|HR","431.85","431.35","426.15","385.20"
"03/01/2024 10:30:00 - 03/01/2024 10:45:00","BZN|HR","431.85","431.35","426.15","349.60"
"03/01/2024 10:45:00 - 03/01/2024 11:00:00","BZN|HR","431.85","431.35","426.15","370.00"
"03/01/2024 11:00:00 - 03/01/2024 11:15:00","BZN|HR","414.78","412.68","402.48","362.00"
"03/01/2024 11:15:00 - 03/01/2024 11:30:00","BZN|HR","414.78","412.68","402.48","336.80"
"03/01/2024 11:30:00 - 03/01/2024 11:45:00","BZN|HR","414.78","412.68","402.48","333.60"
"03/01/2024 11:45:00 - 03/01/2024 12:00:00","BZN|HR","414.78","412.68","402.48","328.40"
"03/01/2024 12:00:00 - 03/01/2024 12:15:00","BZN|HR","404.95","401.85","396.55","322.00"
"03/01/2024 12:15:00 - 03/01/2024 12:30:00","BZN|HR","404.95","401.85","396.55","311.20"
"03/01/2024 12:30:00 - 03/01/2024 12:45:00","BZN|HR","404.95","401.85","396.55","300.80"
"03/01/2024 12:45:00 - 03/01/2024 13:00:00","BZN|HR","404.95","401.85","396.55","312.00"
"03/01/2024 13:00:00 - 03/01/2024 13:15:00","BZN|HR","382.02","380.22","375.32","316.40"
"03/01/2024 13:15:00 - 03/01/2024 13:30:00","BZN|HR","382.02","380.22","375.32","321.60"
"03/01/2024 13:30:00 - 03/01/2024 13:45:00","BZN|HR","382.02","380.22","375.32","313.20"
"03/01/2024 13:45:00 - 03/01/2024 14:00:00","BZN|HR","382.02","380.22","375.32","303.20"
